timestamp_utc,target,deck,solver,run,status,elapsed_ms,diag_mode,pulse_rhs,freq_mhz,abs_res,rel_res,exec_mode,diag_spread,sin_rel_res
2026-04-27T08:50:25Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,1,ok,20,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,cpu,1.000000e0,0.000000e0
2026-04-27T08:50:25Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,2,ok,19,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,cpu,1.000000e0,0.000000e0
2026-04-27T08:50:25Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,3,ok,19,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,cpu,1.000000e0,0.000000e0
2026-04-27T08:50:25Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,1,ok,19,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,hybrid,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,2,ok,19,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,hybrid,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,3,ok,19,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,hybrid,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,1,ok,19,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,gpu,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,2,ok,18,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,gpu,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,hallen,3,ok,19,hallen,Nec2,14.200000,2.931358e-8,3.479257e-7,gpu,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,pulse,1,ok,11,pulse,Nec2,14.200000,3.446904e-15,1.507370e-14,cpu,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,pulse,2,ok,11,pulse,Nec2,14.200000,3.446904e-15,1.507370e-14,cpu,1.000000e0,0.000000e0
2026-04-27T08:50:26Z,dc0sk@192.168.121.50,corpus/dipole-freesp-51seg.nec,pulse,3,ok,11,pulse,Nec2,14.200000,3.446904e-15,1.507370e-14,cpu,1.000000e0,0.000000e0
